       0.076000      -0.497111      -0.037927       0.076073      -0.497102       0.497111       0.037927      -0.076073       0.497102      -0.750000
       0.077000      -0.497034      -0.038424       0.077076      -0.497025       0.497034       0.038424      -0.077076       0.497025      -0.750000
       0.078000      -0.496956      -0.038921       0.078079      -0.496947       0.496956       0.038921      -0.078079       0.496947      -0.750000
       0.079000      -0.496878      -0.039418       0.079082      -0.496868       0.496878       0.039418      -0.079082       0.496868      -0.750000
       0.080000      -0.496798      -0.039914       0.080085      -0.496788       0.496798       0.039914      -0.080085       0.496788      -0.750000
       0.081000      -0.496718      -0.040411       0.081089      -0.496707       0.496718       0.040411      -0.081089       0.496707      -0.750000
       0.082000      -0.496636      -0.040908       0.082092      -0.496625       0.496636       0.040908      -0.082092       0.496625      -0.750000
       0.083000      -0.496554      -0.041404       0.083095      -0.496542       0.496554       0.041404      -0.083095       0.496542      -0.750000
       0.084000      -0.496470      -0.041901       0.084099      -0.496457       0.496470       0.041901      -0.084099       0.496457      -0.750000
       0.085000      -0.496385      -0.042397       0.085102      -0.496372       0.496385       0.042397      -0.085102       0.496372      -0.750000
       0.086000      -0.496300      -0.042894       0.086106      -0.496286       0.496300       0.042894      -0.086106       0.496286      -0.750000
       0.087000      -0.496213      -0.043390       0.087110      -0.496199       0.496213       0.043390      -0.087110       0.496199      -0.750000
       0.088000      -0.496126      -0.043886       0.088114      -0.496110       0.496126       0.043886      -0.088114       0.496110      -0.750000
       0.089000      -0.496037      -0.044382       0.089118      -0.496021       0.496037       0.044382      -0.089118       0.496021      -0.750000
       0.090000      -0.495947      -0.044878       0.090122      -0.495931       0.495947       0.044878      -0.090122       0.495931      -0.750000
       0.091000      -0.495857      -0.045374       0.091126      -0.495839       0.495857       0.045374      -0.091126       0.495839      -0.750000
       0.092000      -0.495765      -0.045870       0.092130      -0.495747       0.495765       0.045870      -0.092130       0.495747      -0.750000
       0.093000      -0.495672      -0.046366       0.093134      -0.495654       0.495672       0.046366      -0.093134       0.495654      -0.750000
       0.094000      -0.495579      -0.046861       0.094138      -0.495559       0.495579       0.046861      -0.094138       0.495559      -0.750000
       0.095000      -0.495484      -0.047357       0.095143      -0.495464       0.495484       0.047357      -0.095143       0.495464      -0.750000
       0.096000      -0.495388      -0.047852       0.096148      -0.495367       0.495388       0.047852      -0.096148       0.495367      -0.750000
       0.097000      -0.495292      -0.048347       0.097152      -0.495270       0.495292       0.048347      -0.097152       0.495270      -0.750000
       0.098000      -0.495194      -0.048843       0.098157      -0.495171       0.495194       0.048843      -0.098157       0.495171      -0.750000
       0.099000      -0.495095      -0.049338       0.099162      -0.495071       0.495095       0.049338      -0.099162       0.495071      -0.750000
       0.100000      -0.494996      -0.049833       0.100167      -0.494971       0.494996       0.049833      -0.100167       0.494971      -0.750000
       0.101000      -0.494895      -0.050328       0.101172      -0.494869       0.494895       0.050328      -0.101172       0.494869      -0.750000
       0.102000      -0.494793      -0.050823       0.102177      -0.494766       0.494793       0.050823      -0.102177       0.494766      -0.750000
       0.103000      -0.494691      -0.051317       0.103182      -0.494662       0.494691       0.051317      -0.103182       0.494662      -0.750000
       0.104000      -0.494587      -0.051812       0.104188      -0.494558       0.494587       0.051812      -0.104188       0.494558      -0.750000
       0.105000      -0.494482      -0.052306       0.105193      -0.494452       0.494482       0.052306      -0.105193       0.494452      -0.750000
       0.106000      -0.494377      -0.052801       0.106199      -0.494345       0.494377       0.052801      -0.106199       0.494345      -0.750000
       0.107000      -0.494270      -0.053295       0.107204      -0.494237       0.494270       0.053295      -0.107204       0.494237      -0.750000
       0.108000      -0.494162      -0.053789       0.108210      -0.494128       0.494162       0.053789      -0.108210       0.494128      -0.750000
       0.109000      -0.494054      -0.054283       0.109216      -0.494018       0.494054       0.054283      -0.109216       0.494018      -0.750000
       0.110000      -0.493944      -0.054777       0.110222      -0.493907       0.493944       0.054777      -0.110222       0.493907      -0.750000
       0.111000      -0.493833      -0.055271       0.111228      -0.493795       0.493833       0.055271      -0.111228       0.493795      -0.750000
       0.112000      -0.493721      -0.055765       0.112234      -0.493682       0.493721       0.055765      -0.112234       0.493682      -0.750000
       0.113000      -0.493609      -0.056258       0.113241      -0.493568       0.493609       0.056258      -0.113241       0.493568      -0.750000
       0.114000      -0.493495      -0.056752       0.114247      -0.493452       0.493495       0.056752      -0.114247       0.493452      -0.750000
       0.115000      -0.493380      -0.057245       0.115254      -0.493336       0.493380       0.057245      -0.115254       0.493336      -0.750000
       0.116000      -0.493264      -0.057739       0.116260      -0.493219       0.493264       0.057739      -0.116260       0.493219      -0.750000
